Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
4686.892,49.250781,-122.89599,6.159,39.699997,4.599998,36.147598,0,0.072743,0
4688.346074,49.250787,-122.89599,6.261,35.099998,4.599998,0.68007,0,0.051,0
4689.34494,49.25079,-122.895992,6.354,35.099998,4.599998,0.155297,0,0.051847,0
4690.34491,49.250793,-122.895994,6.422,35.099998,4.599998,0.003461,0,0.051347,0
4691.34293,49.250794,-122.895995,6.468,35.099998,4.599998,0.000232,0,0.04973,0
4692.342613,49.250795,-122.895997,6.48,35.099998,4.599998,359.998199,0,0.047323,0
4693.021,49.250796,-122.895998,6.434,35.099998,4.599998,359.999023,0,0.044707,0
4694.342692,49.250799,-122.895999,6.371,35.099998,4.599998,359.999146,0,0.042942,0
4695.347377,49.250801,-122.896,6.296,35.099998,4.599998,359.99057,0,0.042637,0
4696.051,49.250803,-122.896001,6.291,35.099998,4.599998,359.999542,0,0.010328,0
4697.34472,49.250805,-122.896003,6.219,35.099998,4.599998,359.999817,0,0.001629,0
4698.131,49.250807,-122.896004,6.181,35.099998,4.599998,348.963409,0,0.186368,0
4699.032,49.25081,-122.896006,6.172,35.099998,4.599998,344.3302,0,0.78886,0
4700.353351,49.250823,-122.896011,6.141,39.699997,4.700001,357.924774,0,0.352756,0
4701.346471,49.250826,-122.896012,6.078,39.699997,4.700001,359.999969,0,0.031661,0
4702.35476,49.250827,-122.896013,6.06,39.699997,4.700001,359.98288,0,0.003666,0
4703.353951,49.250829,-122.896014,6.03,39.699997,4.700001,359.329071,0,0.001767,0
4704.344593,49.250832,-122.896016,6.006,39.699997,4.700001,359.025452,0,0.002114,0
4705.063,49.250835,-122.896017,6.099,39.199997,4.599998,359.55777,0,0.00324,0
4705.674,49.250843,-122.896017,6.281,39.199997,4.599998,0.329245,0,0.027255,0
4706.351237,49.250854,-122.896016,6.508,39.199997,4.599998,0.815002,0,0.153497,0
4707.153,49.250865,-122.896017,6.842,39.199997,4.599998,359.99054,0,0.029666,0
4708.073,49.250872,-122.896017,7.303,39.199997,4.599998,359.890839,0,0.027879,0
4709.352072,49.250882,-122.89602,8.082,39.199997,4.599998,358.236267,0,0.013768,0
4710.113,49.25089,-122.896024,8.784,39.199997,4.599998,335.376129,0,0.002931,0
4711.156,49.250896,-122.896032,9.758,39.199997,4.599998,281.982544,0,0.002853,0
4711.875,49.250918,-122.896034,10.411,35.099998,4.599998,328.670929,0,0.002867,0
4712.933,49.25095,-122.896027,10.596,35.099998,4.599998,0.000042,0,0.007171,0
4714.014,49.250968,-122.896024,10.854,35.099998,4.599998,0.00029,0,0.011386,0
4715.094,49.25098,-122.896023,11.155,35.099998,4.599998,0.005774,0,0.014655,0
4716.211,49.250991,-122.896021,11.629,35.099998,4.599998,0.007487,0,0.018005,0
4717.256,49.251001,-122.896019,12.443,35.099998,4.599998,0.200283,0,0.019829,0
4718.257,49.251028,-122.896019,13.472,35.099998,4.700001,359.959351,0,0.032981,0
4718.814,49.251044,-122.89602,13.894,35.099998,4.700001,359.901276,0,0.044102,0
4719.381,49.251052,-122.896019,14.257,35.099998,4.700001,0.03228,0,0.050294,0
4719.893,49.251064,-122.896018,14.535,35.099998,4.700001,0.26534,0,0.06007,0
4720.953,49.25108,-122.896016,15.125,35.099998,4.700001,0.76535,0,0.074733,0
4721.999,49.251092,-122.896013,15.568,35.099998,4.700001,0.83721,0,0.078033,0
4722.953,49.251101,-122.89601,16.105,35.099998,4.700001,0.618815,0,0.065162,0
4723.988,49.251118,-122.896007,17.475,35.099998,4.700001,0.437389,0,0.062587,0
4725.113,49.251142,-122.896005,19.052,35.099998,4.700001,0.464244,0,0.082427,0
4726.182,49.251161,-122.896002,20.705999,35.099998,4.700001,0.653021,0,0.101593,0
4727.235,49.251179,-122.895999,22.417,35.099998,4.700001,0.991553,0,0.120741,0
4728.214,49.251192,-122.895992,24.167999,35.099998,4.700001,17.50642,0,0.213784,0
4728.832,49.251193,-122.895986,25.523001,35.099998,4.700001,24.824091,0,0.303638,0
4729.332,49.251193,-122.895983,25.802999,35.099998,4.700001,25.458309,0,0.320692,0
4729.894,49.251211,-122.895981,25.940001,35.099998,4.700001,24.696428,0,0.359864,0
4730.995,49.251249,-122.895985,25.583,35.099998,4.700001,9.576,0,0.368143,0
4732.074,49.251264,-122.895989,25.666,35.099998,4.700001,359.981293,0,0.375285,0
4733.173,49.251267,-122.895991,25.955,35.099998,4.700001,0.753206,0,0.370932,0
4734.232,49.251264,-122.895992,26.367001,35.099998,4.700001,5.617387,0,0.406312,0
4735.313,49.251258,-122.895993,27.054001,35.099998,4.700001,10.324156,0,0.439371,0
4735.853,49.251281,-122.895997,26.889,35.099998,4.599998,11.691377,0,0.451449,0
4736.412,49.251312,-122.896002,25.445999,35.099998,4.599998,9.042282,0,0.476868,0
4737.3464,49.251331,-122.896004,23.892,35.099998,4.599998,7.087849,0,0.50151,0
4737.954,49.251343,-122.896006,22.368999,35.099998,4.599998,6.060491,0,0.56063,0
4738.613,49.251351,-122.896006,20.834999,35.099998,4.599998,5.166162,0,0.575437,0
4739.171,49.251355,-122.896005,20.153,35.099998,4.599998,5.902174,0,0.56588,0
4739.734,49.251359,-122.896003,18.893999,35.099998,4.599998,7.418404,0,0.554024,0
4740.314,49.251362,-122.896001,17.667999,35.099998,4.599998,8.179666,0,0.551654,0
4740.938,49.251364,-122.895999,16.969999,35.099998,4.599998,8.856922,0,0.537304,0
4741.552,49.251365,-122.895996,17.962,35.099998,4.599998,5.811939,0,0.519176,0
4742.213,49.251381,-122.896004,17.952999,35.099998,4.699997,4.26355,0,0.524025,0
4742.813,49.251399,-122.896014,17.427,35.099998,4.699997,2.356161,0,0.673737,0
4743.354889,49.251408,-122.896018,17.169001,35.099998,4.699997,1.306621,0,0.812435,0
4744.133,49.25142,-122.896023,16.448,35.099998,4.699997,358.507721,0,0.915261,0
4744.873,49.251426,-122.896028,15.407,35.099998,4.699997,356.248993,0,0.849262,0
4745.532,49.251431,-122.896032,14.473,35.099998,4.699997,355.461487,0,0.79442,0
4746.153,49.251435,-122.896034,13.968,35.099998,4.699997,355.372498,0,0.78027,0
4746.791,49.251438,-122.896036,12.328,35.099998,4.699997,355.245575,0,0.760814,0
4747.377,49.251442,-122.896037,12.639,35.099998,4.699997,355.323151,0,0.75507,0
4748.353939,49.251447,-122.896038,12.876,35.099998,4.599998,354.989349,0,0.755248,0
4749.113,49.251453,-122.896035,12.891,35.099998,4.599998,357.796997,0,0.869255,0
4749.674,49.251457,-122.896033,12.856,35.099998,4.599998,0.955362,0,0.991829,0
4750.196,49.251462,-122.89603,12.837,35.099998,4.599998,2.818647,0,1.053855,0
4750.851,49.251467,-122.896026,12.761,35.099998,4.599998,6.524202,0,1.137244,0
4751.813,49.251474,-122.896018,12.664,35.099998,4.599998,10.623743,0,1.212355,0
4752.774,49.251482,-122.896011,12.575,35.099998,4.599998,12.319067,0,1.279938,0
4753.293,49.251488,-122.896009,12.567,35.099998,4.599998,12.549033,0,1.299806,0
4753.892,49.251494,-122.896006,12.814,35.099998,4.599998,12.878241,0,1.318238,0
4754.914,49.251513,-122.896007,13.1,35.099998,2,13.034264,0,1.340831,0
4755.932,49.251531,-122.896007,13.4,35.099998,2,12.908634,0,1.345012,0
4756.914,49.251547,-122.896006,13.777,35.099998,2,12.797818,0,1.348521,0
4757.932,49.251563,-122.896005,14.291,35.099998,2,12.695507,0,1.351748,0
4758.913,49.251577,-122.896003,14.835,35.099998,2,12.615487,0,1.354784,0
4760.032,49.251593,-122.895999,15.931,35.099998,2,12.567977,0,1.357504,0
4760.954,49.251605,-122.895987,16.858999,35.099998,2,12.856027,0,1.359435,0
4761.933,49.251612,-122.895968,17.222,35.099998,2,13.466368,0,1.356966,0
4762.495,49.251617,-122.895958,17.372,35.099998,2,13.777888,0,1.355192,0
4763.293,49.251624,-122.895947,17.535999,35.099998,2,14.125596,0,1.353524,0
4764.363,49.251634,-122.895935,17.763,35.099998,2,14.563994,0,1.348858,0
4765.333,49.251636,-122.895918,17.799,35.099998,2,15.417346,0,1.334933,0
4766.551,49.251636,-122.895899,18.304001,35.099998,2,16.408319,0,1.312863,0
4767.611,49.251642,-122.89589,18.75,35.099998,2,16.846159,0,1.298697,0
4768.773,49.251641,-122.895878,19.148001,35.099998,2,17.707327,0,1.269412,0
4769.893,49.251639,-122.895866,19.677,35.099998,2,18.569784,0,1.239644,0
4771.151,49.251643,-122.895857,20.434,35.099998,2,19.071661,0,1.218611,0
4771.771,49.25164,-122.895852,20.978001,35.099998,2,24.24745,0,1.039205,0
4772.351,49.251616,-122.895823,20.611,35.099998,2,86.622238,0,0.96198,0
4772.893,49.251599,-122.895799,20.259001,35.099998,2,113.757172,0,1.500505,0
4773.552,49.251582,-122.895777,19.915001,35.099998,2,124.477562,0,1.977368,0
4774.133,49.251568,-122.89576,19.556999,35.099998,2,129.598816,0,2.239612,0
4775.272,49.25155,-122.895738,19.063,35.099998,2,133.985764,0,2.230388,0
4776.313,49.251536,-122.895729,18.738001,35.099998,2,138.955246,0,1.996228,0
4776.872,49.251531,-122.895725,17.882999,35.099998,2,140.725662,0,1.835805,0
4777.432,49.251526,-122.895723,18.482,35.099998,2,143.024811,0,1.685315,0
4777.981,49.251522,-122.895721,19.079,35.099998,2,144.932755,0,1.537781,0
4778.535,49.251524,-122.895706,18.945999,35.099998,2,132.150894,0,1.417244,0
4779.072,49.251525,-122.895694,18.889999,35.099998,2,124.609512,0,1.389759,0
4779.591,49.251523,-122.895685,18.84,35.099998,2,121.208443,0,1.35766,0
4780.691,49.251519,-122.895672,18.622,35.099998,2,120.506393,0,1.255287,0
4781.253,49.251516,-122.895667,18.601999,35.099998,2,121.874847,0,1.184197,0
4781.874,49.251511,-122.895661,18.450001,35.099998,2,126.008141,0,1.152475,0
4782.932,49.251501,-122.895655,18.32,35.099998,2,134.272018,0,1.115796,0
4784.054,49.251491,-122.895648,18.851999,35.099998,2,140.759445,0,1.096249,0
4785.152,49.251495,-122.895633,18.915001,35.099998,4.599998,121.411133,0,0.91006,0
4786.211,49.251493,-122.895621,18.427,35.099998,4.599998,116.806862,0,0.893296,0
4786.733,49.25149,-122.895616,18.247,35.099998,4.599998,118.550522,0,0.88337,0
4787.312,49.251486,-122.895609,18.038,35.099998,4.599998,122.666451,0,0.931361,0
4788.432,49.251477,-122.895598,17.309999,35.099998,4.599998,128.934387,0,0.98589,0
4789.433,49.251469,-122.89559,16.794001,35.099998,4.599998,133.622482,0,1.007394,0
4790.033,49.251462,-122.895583,17.35,35.099998,4.599998,137.604858,0,1.087012,0
4790.592,49.251459,-122.895571,18.118,35.099998,4.700001,130.606628,0,1.169635,0
4791.691,49.251456,-122.895548,18.358999,35.099998,4.700001,120.676582,0,1.24704,0
4792.293,49.251453,-122.895537,18.593,35.099998,4.700001,118.906319,0,1.274902,0
4792.873,49.251451,-122.895527,18.922001,35.099998,4.700001,117.276474,0,1.284244,0
4793.432,49.251448,-122.895518,18.990999,35.099998,4.700001,116.94072,0,1.287891,0
4793.984,49.251445,-122.895509,19.197001,35.099998,4.700001,116.729294,0,1.283337,0
4794.491,49.251442,-122.895502,19.323,35.099998,4.700001,117.920525,0,1.282561,0
4795.093,49.251438,-122.895493,19.4,35.099998,4.700001,118.287689,0,1.267561,0
4795.652,49.251436,-122.895486,19.664,35.099998,4.700001,118.632492,0,1.245586,0
4796.173,49.251434,-122.895476,20.062,35.099998,4.700001,116.842583,0,1.257146,0
4797.952,49.251434,-122.895448,20.672001,35.099998,4.700001,105.67588,0,1.174622,0
4798.671,49.251436,-122.89544,20.591,35.099998,4.700001,100.182121,0,1.092915,0
4799.491,49.251439,-122.895431,20.514999,35.099998,4.700001,92.820625,0,1.007316,0
4800.251,49.251443,-122.895425,20.402,35.099998,4.700001,83.881668,0,0.90647,0
4803.189,49.251454,-122.89542,19.487,35.099998,4.700001,56.957054,0,0.514597,0
4809.394,49.251468,-122.895427,17.322001,35.099998,4.700001,7.383005,0,0.266544,0
4816.094,49.251477,-122.895433,16.393999,35.099998,4.700001,346.241577,0,0.175273,0
4822.296,49.251465,-122.895499,23.195,35.099998,4.700001,258.064301,0,0.615692,0
4828.491,49.251463,-122.895575,21.055,35.099998,4.700001,265.321075,0,0.803608,0
4834.716,49.251452,-122.895512,22.243,35.099998,4.700001,116.905853,0,0.332288,0
4840.925,49.251438,-122.895393,20.731001,35.299999,4.700001,101.451195,0,1.433347,0
4847.094,49.251408,-122.895322,17.492001,35.099998,4.700001,118.04921,0,1.130353,0
4852.151,49.251401,-122.895307,15.779,35.099998,4.700001,92.800484,0,0.190602,0
4852.693,49.251408,-122.895315,15.805,35.099998,4.700001,355.276978,0,0.260096,0
4853.793,49.251417,-122.895325,15.526,35.299999,4.700001,332.679962,0,0.492556,0
4854.371,49.251417,-122.895326,15.286,35.299999,4.700001,330.232025,0,0.439864,0
4855.293,49.251417,-122.895326,15.015,35.299999,4.700001,330.239471,0,0.308563,0
4855.852,49.251417,-122.895326,14.875,35.299999,4.700001,333.251862,0,0.239314,0
4856.913,49.251416,-122.895323,14.804,35.299999,4.700001,353.411316,0,0.108005,0
4857.892,49.251414,-122.895319,14.802,35.299999,4.700001,81.192535,0,0.072652,0
4858.893,49.251411,-122.895312,15.077,35.299999,4.700001,112.674644,0,0.213704,0
4859.891,49.251388,-122.89529,15.477,36.399998,4.700001,143.977142,0,1.051875,0
4860.932,49.251363,-122.89527,15.065,36.399998,4.700001,148.618576,0,1.607379,0
4861.991,49.251348,-122.895258,14.663,36.399998,4.700001,149.404541,0,1.66015,0
4862.59,49.251343,-122.895252,14.465,36.399998,4.700001,148.720093,0,1.577167,0
4863.112,49.251339,-122.895247,14.265,36.399998,4.700001,147.751389,0,1.482764,0
4863.753,49.251334,-122.895239,14.139,36.399998,4.700001,145.583786,0,1.430178,0
4864.731,49.251327,-122.895227,13.453,36.399998,4.700001,141.759918,0,1.343348,0
4865.294,49.251324,-122.895221,13.935,36.399998,4.700001,140.373184,0,1.286826,0
4866.372,49.251319,-122.895203,14.655,35.299999,4.599998,131.585876,0,1.270698,0
4867.451,49.251312,-122.895187,14.56,35.299999,4.599998,128.477753,0,1.273507,0
4868.033,49.251308,-122.89518,14.519,35.299999,4.599998,129.020065,0,1.23291,0
4868.613,49.251305,-122.895175,14.461,35.299999,4.599998,130.591476,0,1.169885,0
4869.213,49.251299,-122.89517,14.266,35.299999,4.599998,133.918701,0,1.157335,0
4871.372,49.251285,-122.895161,13.178,35.299999,4.599998,145.348053,0,0.95265,0
4872.033,49.25128,-122.895163,13.956,35.299999,4.599998,153.464706,0,0.864768,0
4873.091,49.251285,-122.895173,13.447,36.399998,4.599998,168.362518,0,0.566573,0
4874.233,49.25128,-122.895172,12.86,36.399998,4.599998,175.163803,0,0.648341,0
4875.131,49.251277,-122.895172,12.538,36.399998,4.599998,176.949341,0,0.611905,0
4875.734,49.251276,-122.895172,12.484,36.399998,4.599998,175.313751,0,0.510632,0
4876.343678,49.251274,-122.89517,12.457,36.399998,4.599998,173.745804,0,0.45818,0
4877.231,49.251269,-122.895171,11.841,36.399998,4.599998,171.913651,0,0.510207,0
4877.813,49.251268,-122.89517,12.012,36.399998,4.599998,170.023987,0,0.54332,0
4878.872,49.251264,-122.895165,11.898,39.5,4.700001,167.299957,0,0.624675,0
4879.911,49.251258,-122.895159,11.32,39.5,4.700001,166.420776,0,0.71833,0
4881.032,49.25125,-122.895155,10.708,39.5,4.700001,167.921478,0,0.717978,0
4882.01,49.251243,-122.895152,10.116,39.5,4.700001,170.103668,0,0.694994,0
4883.092,49.251235,-122.895149,9.626,39.5,4.700001,173.972839,0,0.635938,0
4884.132,49.251227,-122.895146,9.403,39.5,4.700001,178.268845,0,0.517475,0
4884.734,49.251222,-122.895143,9.766,38.5,4.599998,179.712143,0,0.425997,0
4885.347797,49.25122,-122.895139,9.924,38.5,4.599998,179.828995,0,0.398517,0
4886.232,49.251219,-122.895135,10.133,38.5,4.599998,179.859039,0,0.367905,0
4887.272,49.251217,-122.89513,10.318,38.5,4.599998,179.963089,0,0.295414,0
4887.853,49.251215,-122.895127,10.376,38.5,4.599998,179.964035,0,0.256321,0
4888.353,49.251213,-122.895126,10.421,38.5,4.599998,179.957748,0,0.239261,0
4889.352,49.251208,-122.895123,10.442,38.5,4.599998,179.940567,0,0.194984,0
4890.34487,49.251202,-122.89512,10.458,38.5,4.599998,179.956924,0,0.160941,0
4890.982,49.251198,-122.895118,10.646,38.5,4.599998,179.991989,0,0.143034,0
4892.348295,49.251187,-122.89512,10.891,35.199997,4.599998,180.001114,0,0.132201,0
4892.913,49.251183,-122.89512,10.916,35.199997,4.599998,180.000015,0,0.117114,0
4894.052,49.25118,-122.895119,10.932,35.199997,4.599998,179.99968,0,0.009421,0
4894.932,49.251182,-122.895116,10.708,35.199997,4.599998,0.048641,0,0.000397,0
4895.991,49.251182,-122.895113,10.374,35.199997,4.599998,0.000949,0,0.00104,0
4896.493,49.251185,-122.895112,10.162,35.199997,4.599998,0.004441,0,0.002762,0
4897.003,49.251186,-122.895111,10.079,35.199997,4.599998,0.006787,0,0.001698,0
4897.572,49.251187,-122.895109,9.785,35.199997,2,0.095451,0,0.001161,0
4898.651,49.251187,-122.895107,9.552,35.199997,2,160.090698,0,0.249281,0
4899.634,49.251185,-122.895104,9.344,35.199997,2,161.886093,0,0.518909,0
4900.654,49.251181,-122.895101,9.12,35.199997,2,162.098236,0,0.670161,0
4901.172,49.251178,-122.895099,9.102,35.199997,2,164.143372,0,0.711075,0
4901.713,49.251176,-122.895098,9.105,35.199997,2,166.568344,0,0.717242,0
4902.775,49.25117,-122.895094,9.19,35.199997,2,172.086975,0,0.463443,0
4903.345655,49.251167,-122.895093,9.205,35.199997,2,173.219147,0,0.357774,0
4904.271,49.251159,-122.895091,9.51,35.199997,4.400002,174.223648,0,0.573014,0
4904.931,49.251154,-122.89509,9.808,35.199997,4.400002,175.699524,0,0.629756,0
4905.59,49.251148,-122.895088,10.177,35.199997,4.400002,170.345337,0,0.616556,0
4906.291,49.251142,-122.895087,10.487,35.199997,4.400002,169.773178,0,0.596635,0
4907.344198,49.251134,-122.895085,11.157,35.199997,4.400002,165.967178,0,0.519944,0
4908.347073,49.251125,-122.895082,11.868,35.199997,4.400002,182.215134,0,0.745928,0
4908.873,49.25112,-122.895082,12.394,35.199997,4.400002,177.199081,0,0.551374,0
4909.676,49.251113,-122.89508,12.827,35.199997,4.299999,137.655502,0,1.227284,0
4910.346298,49.251099,-122.895073,13.384,35.199997,4.299999,134.495575,0,1.551557,0
4910.853,49.251089,-122.895071,13.961,35.199997,4.299999,136.771439,0,0.726779,0
4911.891,49.251067,-122.895072,15.344,35.199997,4.299999,140.465546,0,0.64794,0
4912.833,49.251051,-122.895073,16.403,35.199997,4.299999,143.331894,0,0.638201,0
4913.365,49.251045,-122.895073,17.063,35.199997,4.299999,146.73262,0,0.604526,0
4914.345764,49.251031,-122.895077,17.580999,35.199997,4.299999,156.766724,0,0.518074,0
4914.873,49.251024,-122.895079,18.379,35.199997,4.299999,158.823349,0,0.508635,0
4915.933,49.25101,-122.895084,18.278,35.199997,4.299999,168.942932,0,0.447731,0
4916.771,49.250995,-122.89509,17.950001,35.199997,4.299999,179.164017,0,0.397042,0
4917.349012,49.250986,-122.895092,17.666,35.199997,4.299999,179.367706,0,0.384553,0
4918.347922,49.250947,-122.895107,16.375999,35.099998,2,180.19635,0,0.400502,0
4919.346332,49.250915,-122.895122,14.626,35.099998,2,183.349075,0,0.406116,0
4920.350829,49.250897,-122.89513,13.268,35.099998,2,186.235474,0,0.398308,0
4921.345274,49.250882,-122.895135,12.508,35.099998,2,189.336594,0,0.432978,0
4922.342794,49.25087,-122.895139,11.579,35.099998,2,190.842941,0,0.467792,0
4922.931,49.250862,-122.895139,10.399,35.099998,2,190.020828,0,0.46086,0
4923.756,49.25085,-122.895137,10.717,35.099998,2,186.659439,0,0.424598,0
4924.347023,49.250844,-122.895136,10.807,35.099998,2,186.595779,0,0.427645,0
4925.346018,49.250835,-122.895134,10.946,35.099998,2,183.849945,0,0.399987,0
4926.342306,49.250827,-122.895131,11.179,35.099998,2,182.185532,0,0.348581,0
4927.073,49.250822,-122.895129,11.432,35.099998,2,181.605072,0,0.303481,0
4928.344147,49.250814,-122.895127,11.871,35.099998,2,181.461227,0,0.238989,0
4929.094,49.25081,-122.895127,12.223,35.099998,2,181.505188,0,0.199262,0
4929.762,49.250806,-122.895129,12.768,35.099998,2,181.725433,0,0.148121,0
4930.345025,49.250802,-122.895132,12.82,35.099998,2,181.942093,0,0.149917,0
4931.3464,49.250796,-122.895139,13.231,35.099998,2,182.557678,0,0.154128,0
4932.347871,49.250788,-122.895147,13.683,35.099998,2,183.504486,0,0.159974,0
4933.345533,49.250779,-122.895157,14.11,35.099998,2,184.770325,0,0.16717,0
4934.348811,49.250771,-122.895168,14.609,35.099998,2,186.354126,0,0.174623,0
4935.344813,49.250764,-122.89518,15.202,35.099998,2,188.073425,0,0.181258,0
4935.913,49.250761,-122.895188,15.783,35.099998,2,189.389648,0,0.184441,0
4936.991,49.25076,-122.895232,16.205,35.099998,2,229.818588,0,0.071862,0
4938.012,49.250761,-122.895279,15.973,35.099998,2,257.201172,0,0.074771,0
4939.172,49.250763,-122.895312,15.684,35.099998,2,265.05542,0,0.08132,0
4940.344914,49.250764,-122.895337,15.189,35.099998,2,268.015259,0,0.084574,0
4941.313,49.250766,-122.895358,14.68,35.099998,2,269.151337,0,0.086184,0
4942.172,49.250768,-122.895376,14.62,35.099998,2,269.60144,0,0.085667,0
4943.654,49.250765,-122.895411,14.757,35.099998,2,269.569122,0,0.096756,0
4948.354,49.250766,-122.895427,14.265,35.099998,2,269.870758,0,0.113408,0
4954.688,49.250761,-122.895457,12.99,35.099998,2,262.651154,0,0.16697,0
4956.152,49.250751,-122.895466,12.009,35.099998,2,249.414047,0,0.197688,0
4957.071,49.250744,-122.895471,11.7,35.099998,2,243.105118,0,0.218286,0
4958.272,49.250737,-122.895476,11.504,35.099998,2,238.442032,0,0.237422,0
4960.83,49.250735,-122.895484,11.249,35.099998,4.299999,238.879181,0,0.23687,0
4965.193,49.25073,-122.895491,11.532,35.099998,4.299999,235.502411,0,0.21887,0
4966.613,49.250728,-122.89549,11.409,35.099998,4.299999,232.922394,0,0.203871,0
4967.713,49.250725,-122.895491,11.357,35.099998,2,229.895645,0,0.207362,0
4968.366,49.250722,-122.895492,11.285,35.099998,2,228.069656,0,0.211338,0
4968.871,49.250721,-122.895493,11.257,35.099998,2,227.187439,0,0.214342,0
4969.474,49.250719,-122.895494,11.249,35.099998,2,226.683258,0,0.215928,0
4970.214,49.250718,-122.895496,11.261,35.099998,2,227.251907,0,0.218713,0
4970.833,49.250718,-122.895498,11.292,35.099998,2,230.347961,0,0.219174,0
4971.791,49.250718,-122.895502,11.331,35.099998,2,241.432159,0,0.221662,0
4972.592,49.250718,-122.895504,11.364,35.099998,2,254.272018,0,0.215913,0
4973.19,49.250719,-122.895507,11.534,35.099998,4.400002,270.40976,0,0.239984,0
4974.112,49.250717,-122.895511,11.696,35.099998,4.400002,247.674545,0,0.282134,0
4974.693,49.250715,-122.895513,11.709,35.099998,4.400002,239.679413,0,0.316218,0
4975.655,49.250714,-122.895517,11.706,35.099998,4.400002,247.390076,0,0.303427,0
4976.393,49.250716,-122.895519,11.756,35.099998,4.400002,268.330383,0,0.251125,0
4977.174,49.250719,-122.89552,11.801,35.099998,4.400002,294.684998,0,0.23312,0
4978.152,49.250724,-122.895521,11.953,35.099998,4.400002,325.895721,0,0.290305,0
4979.173,49.250728,-122.895523,12.155,35.099998,4.400002,332.122498,0,0.33637,0
4979.873,49.25072,-122.895518,12.186,35.099998,2,167.629303,0,0.118644,0
4980.998,49.25071,-122.895514,11.977,35.099998,2,166.134506,0,0.448831,0
4981.652,49.250706,-122.895513,11.824,35.099998,2,168.186874,0,0.484535,0
4982.252,49.250704,-122.895513,11.654,35.099998,2,170.999756,0,0.481164,0
4982.791,49.250701,-122.895514,11.477,35.099998,2,174.996307,0,0.489729,0
4984.673,49.250696,-122.895516,10.728,35.099998,2,184.415787,0,0.37703,0
4985.292,49.250696,-122.895518,10.854,35.099998,2,191.02478,0,0.319296,0
4986.053,49.250694,-122.895521,10.95,35.099998,2,206.197708,0,0.345228,0
4987.594,49.250691,-122.895526,11.011,35.099998,2,216.621063,0,0.298559,0
4988.112,49.250691,-122.895527,11.037,35.099998,2,220.83223,0,0.280624,0
4989.472,49.25069,-122.89553,11.107,35.099998,2,230.34877,0,0.221292,0
4990.132,49.25069,-122.895531,11.191,35.099998,2,232.937988,0,0.202491,0
4990.632,49.250689,-122.895532,11.238,35.099998,2,233.273575,0,0.181369,0
4991.232,49.250689,-122.895533,11.489,35.099998,2,230.062683,0,0.176922,0
4991.778,49.250687,-122.895534,11.623,35.099998,2,221.04155,0,0.195259,0
4992.833,49.250686,-122.895538,11.777,35.099998,2,235.853241,0,0.247106,0
4993.98,49.250684,-122.895545,11.86,35.099998,2,244.004501,0,0.332384,0
4994.999,49.250684,-122.895553,12.007,35.099998,2,252.871536,0,0.408011,0
4996.312,49.250683,-122.895564,12.307,35.099998,2,259.797821,0,0.477934,0
4996.874,49.250684,-122.895569,12.454,35.099998,2,263.815521,0,0.51151,0
4997.672,49.250684,-122.895577,12.679,35.099998,2,266.269165,0,0.563396,0
4998.713,49.250683,-122.895599,13.24,35.099998,2,265.61972,0,0.898145,0
4999.333,49.250681,-122.89561,13.197,35.099998,2,262.790283,0,0.996183,0
5000.331,49.250675,-122.89562,13.087,35.099998,2,252.12323,0,0.952302,0
5000.951,49.25067,-122.895623,13.045,35.099998,2,241.023758,0,0.889407,0
5001.852,49.250664,-122.895624,12.973,35.099998,2,227.874237,0,0.775833,0
5002.451,49.250658,-122.895624,12.929,35.099998,2,214.288635,0,0.777711,0
5003.051,49.250653,-122.895623,12.645,35.099998,2,205.880981,0,0.788616,0
5004.752,49.250645,-122.895626,12.943,35.099998,2,200.08609,0,0.628116,0
5005.578,49.250645,-122.895624,13.621,35.099998,2,196.146652,0,0.451168,0
5006.893,49.250655,-122.895638,13.8,35.099998,2,283.952515,0,0.437357,0
5007.533,49.250658,-122.895647,13.564,35.099998,2,287.841217,0,0.568385,0
5008.093,49.250659,-122.895652,13.295,35.099998,2,287.244446,0,0.604292,0
5010.533,49.250657,-122.895662,13.032,35.099998,2,276.621979,0,0.435882,0
5011.816,49.250655,-122.89566,12.247,35.099998,2,270.300964,0,0.30788,0
5016.154,49.250652,-122.895654,12.693,35.099998,2,254.361267,0,0.113345,0
5018.047,49.25065,-122.895646,12.608,35.099998,2,213.367889,0,0.065557,0
5024.293,49.250645,-122.895627,13.241,35.099998,2,132.976959,0,0.100756,0
5027.353,49.250646,-122.895602,12.34,35.099998,2,104.428886,0,0.178484,0
5030.558,49.250661,-122.89561,11.453,35.099998,2,57.266983,0,0.124982,0
5036.81,49.250668,-122.895634,11.384,35.099998,2,339.828583,0,0.093348,0
5043.064,49.250678,-122.895684,12.105,35.099998,4.099998,292.600098,0,0.751275,0
5047.093,49.250656,-122.895622,12.449,35.099998,4.099998,119.68557,0,1.196432,0
5048.012,49.250651,-122.895607,11.965,35.099998,4.099998,119.379807,0,1.241641,0
5049.289,49.250647,-122.895597,10.526,35.099998,2,120.487373,0,0.960781,0
5050.174,49.250649,-122.8956,10.315,35.099998,2,113.40052,0,0.4995,0
5052.694,49.250649,-122.895601,10.219,35.099998,2,125.98185,0,0.120106,0
5053.592,49.250648,-122.895603,10.143,35.099998,2,152.745163,0,0.072595,0
5056.098,49.250646,-122.895601,10.333,35.099998,2,143.313705,0,0.104245,0
